13->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504132231,0.157024793,0.099173554,0,0,0,0.181818182,0.05785124,0,0,0,0.5
14->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933884298,0,0,0,0,0,0.049586777,0.016528926,0,0,0,0.5
15->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636,0.173553719,0.033057851,0,0,0,0.090909091,0.066115702,0,0,0,0.5
16->,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.900826446,0.049586777,0,0,0,0,0.049586777,0,0,0,0,0.5
23->,0.125,1,0.125,1,0.5,1,0,1,0.125,1,0.125,1,0.25,1,0,1,0,0,0,0,-0.875,-0.875,-0.875,-0.875,0.25,0,0,0,0.5,0,-0.75,-1,0.809917355,0.090909091,0.016528926,0.016528926,0,0,0.066115702,0,0,0,0,0.5
40->,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.884297521,0.066115702,0,0,0,0,0.049586777,0,0,0,0,0.5
41->,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0.851239669,0.099173554,0,0,0,0,0.049586777,0,0,0,0,0.5
45->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776859504,0.033057851,0.074380165,0,0,0,0.074380165,0.041322314,0,0,0,0.5
46->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603305785,0.082644628,0.132231405,0,0,0,0.074380165,0.107438017,0,0,0,0.5
47->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553719008,0.165289256,0.066115702,0.008264463,0,0,0.157024793,0.041322314,0.008264463,0,0,0.5
54->,0.5,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0.5,0.917355372,0.082644628,0,0,0,0,0,0,0,0,0,0.5
55->,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.859504132,0.123966942,0,0,0,0,0.016528926,0,0,0,0,0.5
72->,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,-0.5,-0.5,0.768595041,0.082644628,0,0,0,0,0.148760331,0,0,0,0,0.5
73->,0,0.5,0,0.125,0,0.5,0,0.25,0,0.5,0,0.125,0,0.5,0,0.25,0,0,0,0,-0.5,-0.125,-0.5,-0.125,0,0,0,0,0,0.25,-0.5,-0.25,0.785123967,0.181818182,0,0,0,0,0.033057851,0,0,0,0,0.863636364
78->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487603306,0.157024793,0.090909091,0,0,0,0.123966942,0.140495868,0,0,0,0.5
79->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603305785,0.157024793,0.082644628,0,0,0,0.090909091,0.066115702,0,0,0,0.5
80->,1,1,0.125,0.25,1,1,0.125,1,1,1,0.125,0.25,1,1,0.125,1,0,0,0,0,0,-0.125,0,-0.125,0,0,0,0,0.875,0,0,-0.875,0.909090909,0.033057851,0,0,0,0,0.05785124,0,0,0,0,0.5
81->,0.125,0.25,1,1,0.125,1,0.25,0.5,0.125,0.25,1,1,0.125,1,0.25,0.5,0,0,0,0,-0.125,0,-0.125,0,0,0,0,0,-0.125,0.5,-0.875,-0.25,0.900826446,0.099173554,0,0,0,0,0,0,0,0,0,0.5
82->,1,1,0.25,0.5,0.25,0.5,0.125,0.5,1,1,0.25,0.5,0.25,0.5,0.125,0.5,0,0,0,0,0,-0.25,0,-0.25,0,0,0,0,0.125,0,-0.25,-0.375,0.809917355,0.066115702,0.049586777,0,0,0,0.074380165,0,0,0,0,0.5
85->,1,1,0.5,0.5,0.5,0.5,0.5,0.25,1,1,0.5,0.5,0.5,0.5,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.94214876,0.016528926,0.008264463,0,0,0,0.033057851,0,0,0,0,0.5
86->,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0,0,0,0,0,0.25,0,0.25,0,0,0,-0.25,0,0,0.25,0,0.94214876,0,0,0,0,0,0.05785124,0,0,0,0,0.5
97->,0.125,1,0,1,1,1,0,1,0.125,1,0,1,1,1,0,1,0,0,0,0,-0.875,-1,-0.875,-1,0,0,0,0,1,0,0,-1,0.809917355,0.190082645,0,0,0,0,0,0,0,0,0,0.5
98->,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0.892561983,0.107438017,0,0,0,0,0,0,0,0,0,0.5
100->,0.5,1,0.5,0.5,0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0,-0.5,0.5,-0.5,0.5,0.710743802,0.214876033,0,0,0,0,0.074380165,0,0,0,0,0.5
101->,0.5,0.5,0,1,1,0.5,0,1,0.5,0.5,0,1,1,0.5,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,1,-0.5,0.5,-1,0.768595041,0.008264463,0.024793388,0,0,0,0.165289256,0.033057851,0,0,0,0.5
103->,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0.5,0,0,-0.5,0.851239669,0.041322314,0.024793388,0,0,0,0.082644628,0,0,0,0,0.5
104->,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,-0.5,-0.5,0.892561983,0.049586777,0.008264463,0,0,0,0.049586777,0,0,0,0,0.5
106->,0.125,1,0.5,0.5,0.25,1,0.25,0.5,0.125,1,0.5,1,0.25,1,0.25,0.5,0,0,0,-0.5,-0.875,0,-0.875,-0.5,0,0,0,0,0,0.5,-0.75,-0.25,0.933884298,0.008264463,0.016528926,0.008264463,0,0,0.008264463,0.024793388,0,0,0,0.5
107->,0.5,0.5,0.5,1,0.25,0.5,0.5,1,0.5,1,0.5,1,0.25,0.5,0.5,1,0,-0.5,0,0,0,-0.5,-0.5,-0.5,0,0,0,0,-0.25,-0.5,-0.25,-0.5,0.933884298,0.016528926,0.016528926,0,0,0,0.008264463,0.016528926,0.008264463,0,0,0.5
109->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776859504,0.049586777,0.05785124,0,0,0,0.090909091,0.024793388,0,0,0,0.5
110->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0.20661157,0.024793388,0,0,0,0.198347107,0.024793388,0,0,0,0.5
111->,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892561983,0.074380165,0,0,0,0,0.033057851,0,0,0,0,0.5
114->,1,1,0.5,1,0.5,0.5,0.5,1,1,1,0.5,1,0.5,0.5,0.5,1,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0,-0.5,0,-0.5,0.801652893,0.016528926,0.024793388,0.016528926,0,0,0.066115702,0.049586777,0.024793388,0,0,0.5
115->,0.5,1,1,0.5,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,0,0,0,-0.5,-0.5,0.5,-0.5,0,0,0,0,0,-0.5,0,-0.5,0,0.628099174,0.074380165,0.074380165,0.074380165,0,0,0.049586777,0.024793388,0.074380165,0,0,0.5
116->,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,0,-0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,-0.5,0.504132231,0.123966942,0.049586777,0.033057851,0,0,0.198347107,0.066115702,0.024793388,0,0,0.5
117->,1,1,0.5,0.25,0.5,1,0.25,0.25,1,1,0.5,0.25,0.5,1,0.25,0.5,0,0,0,0,0,0.25,0,0.25,0,0,0,-0.25,0.25,0.75,-0.5,-0.25,0.537190083,0.231404959,0.033057851,0,0,0,0.157024793,0.041322314,0,0,0,0.5
118->,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0,0,0,0,0.25,0,0.25,0,0,-0.25,-0.25,0,0,0,-0.25,0.25,0.628099174,0.033057851,0,0,0,0,0.32231405,0.016528926,0,0,0,0.5
122->,1,0.25,0.5,0.25,0.5,0.25,1,0.25,1,0.25,0.5,0.25,0.5,0.25,1,0.25,0,0,0,0,0.75,0.25,0.75,0.25,0,0,0,0,-0.5,0,0.25,0.75,0.900826446,0.024793388,0,0.008264463,0,0,0.041322314,0.024793388,0,0,0,0.5
123->,0.5,0.25,0.25,0.5,1,0.25,0.25,0.25,0.5,0.25,0.25,0.5,1,0.25,0.25,0.5,0,0,0,0,0.25,-0.25,0.25,-0.25,0,0,0,-0.25,0.75,0,0.75,-0.25,0.768595041,0.016528926,0,0,0,0,0.214876033,0,0,0,0,0.5
124->,0.25,0.5,0.25,0.25,0.25,0.25,0.125,0.5,0.25,0.5,0.125,0.25,0.25,0.5,0.125,0.5,0,0,0.125,0,-0.25,0,-0.25,-0.125,0,-0.25,0,0,0.125,-0.25,-0.25,-0.375,0.619834711,0.049586777,0,0,0,0,0.330578512,0,0,0,0,0.5
