2689->,-0.5,0,0,-0.75,0.772727273
2690->,0,0.25,-0.75,0,0.772727273
2691->,0.25,0.5,0,-0.5,0.681818182
2950->,0.5,0.25,0.5,0.25,0.590909091
2951->,0.25,0,0.25,0,0.590909091
2982->,0.25,0,0.25,-0.25,0.590909091
2983->,0,-0.75,-0.25,-0.25,0.590909091
3016->,0,-0.75,-0.5,-0.75,0.590909091
3068->,0.125,-0.5,0.125,-0.75,0.681818182
3069->,-0.5,0,-0.75,0.5,0.681818182
3070->,0,0.5,0.5,0.5,0.681818182
3100->,-0.125,0.5,-0.125,0.75,0.681818182
3101->,0.5,0.5,0.75,0,0.681818182
3102->,0.5,0,0,0,0.681818182
3132->,0,0,0,0,0.045454545
3133->,0,0,0,0,0.681818182
3164->,-0.25,0,0,-0.25,0.681818182
3168->,0,-0.875,0,-0.875,0.681818182
3169->,-0.875,-0.375,-0.875,0,0.681818182
3199->,0,-0.25,0,0.25,0.409090909
3200->,-0.25,0,0.25,0,0.772727273
3202->,0,0,-0.25,-0.75,0.681818182
3230->,0,0.5,0,0.375,0.681818182
3231->,0.5,0,0.375,-0.5,0.772727273
3232->,0,0.5,-0.5,0,0.863636364
3233->,0.5,-0.5,0,0.25,0.772727273
3234->,-0.5,-0.375,0.25,0.5,0.681818182
3493->,0,0.25,0.5,0.25,0.590909091
3525->,0.75,0,0.25,0,0.590909091
3526->,0,-0.25,0,-0.75,0.590909091
3557->,0,0,0,0.125,0.590909091
3559->,-0.5,-0.75,0,-0.75,0.590909091
3591->,0,0,0.75,0.875,0.590909091
3611->,-0.75,-0.5,0.125,-0.5,0.681818182
3612->,-0.5,0.5,-0.5,0,0.681818182
3613->,0.5,0.5,0,0.5,0.681818182
3643->,0.875,0.5,-0.125,0.5,0.681818182
3644->,0.5,0,0.5,0.5,0.681818182
3645->,0,-0.5,0.5,0,0.681818182
3675->,-0.125,0.25,0,0,0.681818182
3676->,0.25,0,0,0,0.590909091
3707->,-0.25,-0.25,-0.25,0,0.681818182
3711->,0.25,-0.875,0,-0.875,0.590909091
3712->,-0.875,-0.125,-0.875,-0.375,0.681818182
3742->,0.25,-0.75,0,-0.25,0.318181818
3743->,-0.75,0.5,-0.25,0,0.772727273
3744->,0.5,-0.25,0,0,0.681818182
3745->,-0.25,0,0,0,0.772727273
3772->,0.25,0,0.25,0,0.590909091
3774->,0.25,0,0.5,0,0.772727273
3775->,0,0.25,0,0.5,0.772727273
3776->,0.25,0,0.5,-0.5,0.681818182
3777->,0,0,-0.5,-0.375,0.772727273
3811->,0,-0.5,0,-0.5,0.409090909
3948->,0,-0.5,0.75,-0.5,0.590909091
4036->,0.5,0.25,0,0.25,0.590909091
4037->,0.25,0,0.25,0,0.590909091
4068->,0,-0.25,0.75,0,0.590909091
4100->,0.25,0.25,0,0,0.590909091
4102->,0.5,-0.375,-0.5,-0.75,0.590909091
4124->,-0.75,-0.75,-0.75,-0.75,0.681818182
4154->,-0.75,0,-0.75,-0.5,0.681818182
4155->,0,0.5,-0.5,0.5,0.681818182
4156->,0.5,0.5,0.5,0.5,0.681818182
4186->,0.5,0.5,0.875,0.5,0.681818182
4187->,0.5,0,0.5,0,0.681818182
4188->,0,0,0,-0.5,0.681818182
4218->,0.25,0,-0.125,0.25,0.136363636
4219->,0,0,0.25,0,0.681818182
4255->,-0.125,0.125,-0.875,-0.125,0.772727273
4285->,-0.25,-0.75,0.25,-0.75,0.318181818
4286->,-0.75,-0.25,-0.75,0.5,0.681818182
4287->,-0.25,-0.25,0.5,-0.25,0.772727273
4288->,-0.25,0,-0.25,0,0.045454545
4316->,-0.75,0.5,0,0.25,0.590909091
4317->,0.5,0,0.25,0,0.590909091
4318->,0,0,0,0.25,0.227272727
4319->,0,-0.25,0.25,0,0.681818182
4320->,-0.25,0,0,0,0.772727273
4579->,0,0,0.5,0.25,0.590909091
4580->,0,0,0.25,0,0.590909091
4611->,-0.5,0,0,-0.25,0.590909091
4612->,0,-0.75,-0.25,-0.75,0.590909091
4642->,0.25,0.75,0.25,0.25,0.590909091
4667->,-0.75,-0.25,-0.75,-0.75,0.681818182
4698->,-0.5,0.5,0,0.5,0.681818182
4729->,0.5,0.5,0.5,0.5,0.681818182
4730->,0.5,0,0.5,0,0.681818182
4761->,-0.5,0,0.25,0,0.409090909
4762->,0,0,0,0,0.681818182
4828->,0,-0.75,-0.25,-0.75,0.409090909
4829->,-0.75,0.25,-0.75,-0.25,0.590909091
4830->,0.25,-0.125,-0.25,-0.25,0.772727273
4859->,0.375,0.5,-0.75,0.5,0.045454545
4860->,0.5,0,0.5,0,0.863636364
4861->,0,-0.25,0,0,0.681818182
4862->,-0.25,0,0,-0.25,0.772727273
4956->,-0.125,0,-0.5,0,0.136363636
5033->,0,0,-0.5,-0.5,0.590909091
5034->,0,0,-0.5,0.5,0.590909091
5122->,0,0,0,0,0.590909091
5123->,0,0,0,0,0.590909091
5153->,0,-0.5,0,-0.5,0.590909091
5154->,-0.5,-0.25,-0.5,0,0.590909091
5155->,-0.25,-0.75,0,-0.75,0.590909091
5185->,0.25,0.75,0.25,0.75,0.590909091
5188->,0,-0.875,0,-0.125,0.590909091
5210->,-0.75,-0.25,-0.75,-0.25,0.681818182
5219->,-0.75,0,-0.75,0.5,0.590909091
5251->,0.875,0.875,0.875,0.375,0.590909091
5272->,0.75,0.75,0.5,0.5,0.681818182
5273->,0.75,0.75,0.5,0,0.681818182
5304->,0.125,-0.75,-0.5,0,0.681818182
5305->,-0.75,-0.25,0,0,0.681818182
5336->,-0.125,0.5,0.5,-0.5,0.681818182
5371->,0.25,-0.75,0,-0.75,0.681818182
5372->,-0.75,-0.375,-0.75,0.25,0.681818182
5373->,-0.375,0,0.25,-0.125,0.772727273
5401->,0.5,0.25,0,0.375,0.590909091
5402->,0.25,-0.75,0.375,0.5,0.227272727
5403->,-0.75,0,0.5,0,0.772727273
5404->,0,0,0,-0.25,0.681818182
5405->,0,-0.125,-0.25,0,0.772727273
5447->,-0.125,0,0,0,0.772727273
5458->,0,0,0,0,0.227272727
5460->,0,-0.125,0,0,0.409090909
5461->,-0.125,0,0,0,0.409090909
5576->,0,0.5,0,0,0.590909091
5665->,0.25,0.25,0,0,0.590909091
5666->,0.25,0,0,0,0.590909091
5696->,0,-0.25,0,-0.5,0.590909091
5697->,-0.25,0,-0.5,-0.25,0.590909091
5698->,0,-0.75,-0.25,-0.75,0.590909091
5728->,0.25,0.25,0.25,0.75,0.590909091
5794->,0.75,0.875,0.875,0.875,0.590909091
5815->,0.5,0.5,0.75,0.75,0.681818182
5816->,0.5,0,0.75,0.75,0.681818182
5847->,0.375,0,0.125,-0.75,0.772727273
5848->,0,0,-0.75,-0.25,0.681818182
5879->,-0.375,0,-0.125,0.5,0.590909091
5945->,0.5,-0.75,0.25,-0.75,0.045454545
5946->,-0.75,-0.375,-0.75,0,0.681818182
5947->,-0.375,-0.125,0,0,0.772727273
5948->,-0.125,0.75,0,-0.125,0.772727273
6119->,0,0,0,0.5,0.590909091
6208->,0,0,0.25,0.25,0.590909091
6239->,0,0,0,-0.25,0.590909091
6240->,0,-0.25,-0.25,0,0.590909091
6241->,-0.25,-0.25,0,-0.75,0.590909091
6271->,0,0.25,0.25,0.25,0.590909091
6272->,0.25,0.375,0.25,0.125,0.590909091
6274->,0,-0.875,0,-0.875,0.590909091
6306->,0,0,0,0,0.590909091
6328->,-0.5,0,0.5,-0.5,0.681818182
6337->,0.75,-0.5,0.75,0.875,0.590909091
6358->,0,0.75,0.5,0.5,0.681818182
6359->,0.75,0.5,0.5,0,0.681818182
6390->,0.5,-0.25,0.375,0,0.772727273
6391->,-0.25,0,0,0,0.227272727
6488->,0.25,-0.75,0.5,-0.75,0.590909091
6489->,-0.75,-0.125,-0.75,-0.375,0.772727273
6490->,-0.125,0.125,-0.375,-0.125,0.772727273
6534->,0,0,0,0,0.681818182
6556->,0,-0.125,0,-0.125,0.136363636
6662->,0.5,0,0,0,0.590909091
6663->,0,0,0,0,0.590909091
6782->,0,-0.25,0,0,0.590909091
6783->,-0.25,-0.375,0,-0.25,0.590909091
6784->,-0.375,-0.75,-0.25,-0.25,0.590909091
6814->,0.25,0.25,0,0.25,0.590909091
6817->,0,-0.875,0,-0.875,0.590909091
6818->,-0.875,-0.5,-0.875,-0.375,0.590909091
6849->,0,0,0,0,0.590909091
6870->,0,0,-0.5,-0.5,0.681818182
6871->,0,-0.5,-0.5,0,0.681818182
6880->,0.875,0,0.75,-0.5,0.590909091
6901->,0,0.5,0,0.75,0.681818182
6913->,1,1,0.875,1,0.590909091
6933->,0.75,0,0.5,-0.25,0.772727273
7031->,0.25,0,0.25,-0.75,0.045454545
7033->,0.125,-0.125,-0.125,0.125,0.863636364
7077->,0,0,0,0,0.318181818
7086->,0,0,0,0,0.590909091
7205->,0.5,0,0.5,0,0.590909091
7325->,-0.75,0,0,-0.25,0.590909091
7326->,0,0,-0.25,-0.375,0.590909091
7327->,0,-0.75,-0.375,-0.75,0.590909091
7357->,0,0,0.25,0.25,0.590909091
7391->,-0.75,0.5,-0.75,0,0.590909091
7413->,-0.75,0,0,0,0.681818182
7414->,0,-0.5,0,-0.5,0.681818182
7423->,0.5,-0.5,0.875,0,0.590909091
7444->,0,0.5,0,0.5,0.772727273
7445->,0.5,0.75,0.5,0.5,0.681818182
7455->,0.375,0.875,0,1,0.590909091
7456->,0.875,0.5,1,1,0.590909091
7476->,0.5,0,0.75,0,0.772727273
7606->,0,0,0,0,0.136363636
7627->,-1,0,-1,0,0.318181818
7628->,0,0,0,0,0.318181818
7629->,0,0,0,0,0.227272727
7630->,0,0,0,0,0.409090909
7631->,0,0,0,0,0.409090909
7748->,0.75,0,0.5,0,0.590909091
7868->,0,0.125,-0.75,0,0.590909091
7869->,0.125,0,0,0,0.590909091
7870->,0,-0.75,0,-0.75,0.590909091
7900->,0.25,-0.375,0,0,0.590909091
7934->,-0.75,0.75,-0.75,0.5,0.590909091
7956->,-0.5,-0.75,-0.75,0,0.681818182
7957->,-0.75,0,0,-0.5,0.681818182
7966->,0.5,-0.75,0.5,-0.5,0.590909091
7987->,0.75,0.5,0,0.5,0.681818182
7998->,0.375,0.875,0.375,0.875,0.590909091
8019->,-0.25,0,0.5,0,0.772727273
8172->,0,0,0,0,0.772727273
8173->,0,0,0,0,0.590909091
8291->,0.5,0.5,0.75,0,0.590909091
8411->,0,0,0,0.125,0.590909091
8412->,0,0,0.125,0,0.590909091
8413->,0,-0.75,0,-0.75,0.590909091
8443->,0,-0.25,0.25,-0.375,0.590909091
8477->,-0.5,0.5,-0.75,0.75,0.590909091
8499->,-0.75,-0.875,-0.5,-0.75,0.590909091
8500->,-0.875,0.5,-0.75,0,0.681818182
8509->,0.5,-0.5,0.5,-0.75,0.590909091
8510->,-0.5,0,-0.75,0,0.590909091
8530->,0,0,0.75,0.5,0.681818182
8531->,0,0.75,0.5,0.5,0.681818182
8532->,0.75,0,0.5,-0.5,0.681818182
8541->,0.375,0.875,0.375,0.875,0.590909091
8562->,0.5,0.5,-0.25,0,0.136363636
8574->,0,-0.125,0.125,0,0.590909091
8834->,0,0.5,0.5,0.5,0.590909091
8864->,-0.5,0,0,0,0.590909091
8954->,0.5,-0.75,0,0,0.590909091
8955->,-0.75,0.25,0,0,0.590909091
8956->,0.25,-0.75,0,-0.75,0.590909091
8986->,-0.5,0.5,0,-0.25,0.590909091
8987->,0.5,-0.25,-0.25,-0.25,0.590909091
9018->,1,0.375,0.375,0.375,0.590909091
9021->,0.5,-0.5,0.5,-0.5,0.590909091
9041->,-0.75,-0.75,-0.75,-0.75,0.681818182
9042->,-0.75,-0.875,-0.75,-0.875,0.590909091
9043->,-0.875,0,-0.875,0.5,0.681818182
9052->,0.5,-0.5,0.5,-0.5,0.590909091
9074->,0,0.75,0,0.75,0.681818182
9075->,0.75,0,0.75,0,0.681818182
9084->,0,0,0.375,0.875,0.590909091
9105->,0.875,0.5,0.5,0.5,0.681818182
9236->,0,0,0,0,0.590909091
9241->,0,-0.5,0,-0.5,0.045454545
9258->,0,0,0,0,0.409090909
9259->,0,0,0,0,0.409090909
9271->,0,0,0,-0.125,0.590909091
9301->,0,-0.5,0,-0.5,0.590909091
9377->,0.75,0,0,0.5,0.590909091
9407->,-0.5,-0.5,-0.5,0,0.590909091
9497->,0,0,0.5,-0.75,0.590909091
9498->,0,0,-0.75,0.25,0.590909091
9529->,0,-0.75,-0.5,0.5,0.590909091
9530->,-0.75,-0.25,0.5,-0.25,0.590909091
9565->,-0.75,-0.5,-0.5,-0.375,0.590909091
9584->,-0.75,-0.75,-0.75,-0.75,0.681818182
9585->,-0.75,-0.875,-0.75,-0.875,0.590909091
9586->,-0.875,0,-0.875,0,0.681818182
9595->,0.75,0,0.5,-0.5,0.590909091
9618->,0.5,-0.25,0.75,0,0.681818182
9627->,-0.75,0,0,0,0.590909091
9628->,0,0,0,0,0.227272727
9648->,0.375,-0.25,0.875,0.5,0.681818182
9802->,0,0,0,0,0.590909091
9814->,0,0,0,0,0.227272727
9815->,0,0,0,0,0.409090909
9847->,-0.25,-0.25,-0.25,-0.125,0.409090909
9920->,0.5,0,0.75,0,0.590909091
9950->,-0.5,-0.5,-0.5,-0.5,0.590909091
10040->,0.5,0.375,0,0,0.590909091
10041->,0.375,0,0,0,0.590909091
10072->,0,-0.875,0,-0.75,0.590909091
10073->,-0.875,-0.25,-0.75,-0.25,0.590909091
10103->,0.25,0.375,0.25,0.5,0.590909091
10106->,-0.5,0.75,-0.5,0,0.590909091
10108->,-0.875,-0.5,-0.75,-0.5,0.590909091
10127->,-0.25,-0.75,-0.75,-0.75,0.590909091
10128->,-0.75,-0.875,-0.75,-0.875,0.590909091
10138->,0.5,-0.75,0.75,0,0.590909091
10140->,0.5,-0.5,0,-0.5,0.590909091
10160->,0,0.5,0.75,0.5,0.681818182
10161->,0.5,0,0.5,-0.25,0.681818182
10170->,0.25,0.5,-0.75,0,0.590909091
10171->,0.5,-0.5,0,0,0.045454545
10191->,1,0.75,0.375,-0.25,0.681818182
10202->,0.25,0.375,0.875,0.875,0.590909091
10326->,0,0,0,0,0.590909091
10327->,0,-0.5,0,-0.5,0.772727273
10336->,0,0,-0.125,0,0.409090909
10463->,0,0.5,0.5,0,0.590909091
10493->,0,0,-0.5,-0.5,0.590909091
10512->,0,0,0,0,0.409090909
10583->,0,0,0.5,0.375,0.590909091
10584->,0,0.125,0.375,0,0.590909091
10615->,-0.5,0,0,-0.875,0.590909091
10616->,0,-0.375,-0.875,-0.25,0.590909091
10646->,0.25,0,0.25,0.375,0.590909091
10647->,0,-0.5,0.375,0.75,0.590909091
10649->,-0.5,0.75,-0.5,0.75,0.590909091
10651->,-0.875,-0.375,-0.875,-0.5,0.590909091
10681->,0.5,-0.25,0.5,-0.75,0.590909091
10703->,0.75,0,0,0.5,0.681818182
10712->,0,-0.5,0,0.25,0.590909091
10713->,-0.5,-0.5,0.25,0.5,0.590909091
10714->,-0.5,0.5,0.5,-0.5,0.409090909
10734->,1,0,1,0.75,0.590909091
10744->,0.75,1,0.75,0.25,0.590909091
10745->,1,0.875,0.25,0.375,0.590909091
10865->,0,0,0,0,0.590909091
10866->,0,0,0,0,0.590909091
10867->,0,0,0,0,0.590909091
10896->,0,0,0,0,0.409090909
10898->,0,0,0,0,0.590909091
10900->,0,0,0,-0.125,0.772727273
11005->,-0.75,0.5,-0.75,0,0.590909091
11006->,0.5,0.75,0,0.5,0.590909091
11036->,0,0,0,0,0.590909091
11126->,0,0,0,0,0.590909091
11127->,0,0.25,0,0.125,0.590909091
11158->,0,0,-0.5,0,0.590909091
11159->,0,-0.25,0,-0.375,0.590909091
11189->,0.25,-0.5,0.25,0,0.590909091
11190->,-0.5,0,0,-0.5,0.590909091
11193->,0.5,-0.375,0.75,-0.875,0.590909091
11194->,-0.375,-0.375,-0.875,-0.375,0.590909091
11224->,0.5,-0.5,0.5,-0.25,0.590909091
11226->,-0.5,-0.5,0,-0.5,0.590909091
11246->,0,-0.25,0.75,0,0.681818182
11255->,0,-0.5,0,-0.5,0.590909091
11256->,-0.5,0,-0.5,-0.5,0.590909091
11258->,0.5,0,0.5,0,0.590909091
11287->,0.75,0.875,0.75,1,0.681818182
11289->,0.875,0.5,0.875,0.375,0.045454545
11435->,0,0,0,0,0.590909091
11548->,-0.75,0,-0.75,0.5,0.590909091
11549->,0,0.75,0.5,0.75,0.590909091
11579->,0,0,0,0,0.590909091
11669->,0.5,0.25,0,0,0.590909091
11670->,0.25,0,0,0.25,0.590909091
11702->,-0.25,0,0,-0.25,0.590909091
11732->,0.25,0.5,0.25,-0.5,0.590909091
11733->,0.5,0,-0.5,0,0.590909091
11734->,0,-0.75,0,-0.5,0.590909091
11736->,0.875,-0.375,0.5,-0.375,0.590909091
11737->,-0.375,-0.5,-0.375,-0.375,0.590909091
11767->,0.5,-0.375,0.5,-0.5,0.590909091
11788->,-0.5,0.5,0,0,0.681818182
11789->,0.5,0,0,-0.25,0.681818182
11798->,0,0,0,-0.5,0.590909091
11799->,0,-0.5,-0.5,0,0.136363636
11821->,0.25,-0.25,0.5,0,0.590909091
11830->,0.75,-0.5,0.75,0.875,0.590909091
11832->,0,0.25,0.875,0.5,0.045454545
11852->,-0.375,-0.75,-0.25,-0.5,0.590909091
11853->,-0.75,0,-0.5,0,0.590909091
11972->,0,0,0,0,0.409090909
11973->,0,0,0,0,0.590909091
11974->,0,0,0,0,0.590909091
11982->,0,0,0,0,0.863636364
12091->,-0.75,0.75,-0.75,0,0.590909091
12092->,0.75,0.5,0,0.75,0.590909091
12122->,0,0,0,0,0.590909091
12245->,-0.25,0,-0.25,0,0.590909091
12275->,0.75,-0.25,0.25,0.5,0.590909091
12276->,-0.25,0,0.5,0,0.590909091
12277->,0,-0.75,0,-0.75,0.590909091
12310->,0.5,-0.375,0.5,-0.375,0.590909091
12311->,-0.375,-0.5,-0.375,-0.5,0.590909091
12312->,-0.5,0,-0.5,-0.5,0.227272727
12331->,-0.75,-0.75,-0.5,0.5,0.681818182
12332->,-0.75,0,0.5,0,0.681818182
12341->,0,0,0,0,0.590909091
12342->,0,-0.5,0,-0.5,0.590909091
12363->,1,0.5,0.875,0.25,0.681818182
12364->,0.5,-0.25,0.25,-0.25,0.681818182
12373->,0.875,-0.5,0.75,-0.5,0.590909091
12517->,0,0,0,0,0.409090909
12634->,-0.875,0,-0.75,0.75,0.590909091
12635->,0,0.75,0.75,0.5,0.590909091
12788->,0,0,-0.25,0,0.590909091
12818->,0.25,0,0.75,-0.25,0.590909091
12820->,-0.25,-0.875,0,-0.75,0.590909091
12822->,0.875,-0.375,0.875,-0.375,0.409090909
12823->,-0.375,-1,-0.375,-0.875,0.590909091
12850->,0.125,0,0.125,0.25,0.590909091
12853->,0.5,-0.125,0.5,-0.375,0.590909091
12854->,-0.125,-0.5,-0.375,-0.5,0.590909091
12874->,-0.875,-0.25,-0.75,-0.75,0.681818182
12884->,0,0,0,0,0.590909091
12885->,0,-0.75,0,-0.5,0.045454545
12906->,1,0.25,1,0.5,0.772727273
12916->,0.75,-0.5,0.875,-0.5,0.590909091
12918->,0,-0.5,0.5,0,0.590909091
12948->,0.25,0.875,0.125,1,0.590909091
13177->,-0.25,0.75,-0.875,0,0.590909091
13178->,0.75,0.5,0,0.75,0.590909091
13208->,0,-0.5,0,0,0.590909091
13330->,0.375,-0.25,0,0,0.590909091
13331->,-0.25,0.125,0,0,0.590909091
13361->,-0.5,-0.375,0.25,0,0.590909091
13362->,-0.375,0,0,-0.25,0.590909091
13393->,0.875,0.25,0.125,0,0.681818182
13396->,0.75,-0.375,0.5,-0.125,0.590909091
13397->,-0.375,-0.875,-0.125,-0.5,0.590909091
13417->,-0.875,-0.25,-0.875,-0.25,0.681818182
13427->,0,-0.25,0,0,0.590909091
13449->,1,0,1,0.25,0.772727273
13459->,0.75,-0.5,0.75,-0.5,0.590909091
13461->,-0.875,0.5,0,-0.5,0.590909091
13462->,0.5,0,-0.5,0,0.409090909
13491->,0.125,1,0.25,0.875,0.681818182
13720->,-0.125,0.5,-0.25,0.75,0.590909091
13751->,0,-0.75,0,-0.5,0.590909091
13873->,0,0.25,0.375,-0.25,0.590909091
13874->,0.25,0,-0.25,0.125,0.590909091
13904->,0,0,-0.5,-0.375,0.681818182
13905->,0,-0.25,-0.375,0,0.590909091
13906->,-0.25,-0.875,0,-0.875,0.590909091
13935->,0.25,0,0.25,0.875,0.590909091
13939->,0.75,-0.875,0.75,-0.375,0.590909091
13940->,-0.875,-0.5,-0.375,-0.875,0.590909091
13960->,-0.375,0,-0.875,-0.25,0.681818182
13970->,0,-0.25,0,-0.25,0.590909091
13971->,-0.25,0.75,-0.25,0.375,0.045454545
13972->,0.75,-0.5,0.375,0,0.590909091
13992->,0.375,0,1,0,0.772727273
