5826->,0.25,0.25,0.125,0,0.5,0.125,0,0.125,0.25,0.25,0.125,0,0.25,0.25,0.125,0.125,0,0,0,0,0,0.125,0,0.125,0.25,-0.125,-0.125,0,0.5,0,0,0,0.026859504,0.204545455,0.130165289,0.365702479,0.252066116,0,0.01446281,0.004132231,0.002066116,0,0,0.954545455
5827->,0.125,0,0,0,0,0.125,0,0.125,0.125,0,0.125,0,0.125,0.125,0.125,0.125,0,0,-0.125,0,0.125,0,0.125,0.125,-0.125,0,-0.125,0,0,0,0,0,0.353305785,0.44214876,0.024793388,0.008264463,0,0,0.169421488,0.002066116,0,0,0,0.954545455
5886->,0.25,0.25,0.5,0.125,0.25,0.25,0.5,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,-0.125,0,0.375,0,0,0,0,0.25,-0.125,-0.25,0.125,0,0,0.024793388,0.088842975,0.130165289,0.216942149,0.107438017,0.080578512,0.064049587,0.105371901,0.181818182,0,0,0.954545455
5931->,0,0,0,0.125,0,0.125,0,0.125,0,0,0,0.125,0,0.125,0,0.25,0,0,0,0,0,-0.125,0,-0.125,0,0,0,-0.125,0,0,-0.125,-0.25,0.716942149,0.076446281,0,0,0,0,0.20661157,0,0,0,0,0.954545455
5963->,0,0,0.125,0.25,0.125,0,0.125,0.25,0,0,0.125,0.25,0.125,0,0.25,0.5,0,0,0,0,0,-0.125,0,-0.125,0,0,-0.125,-0.25,0,-0.25,0.125,-0.25,0.42768595,0.314049587,0.049586777,0.061983471,0,0,0.146694215,0,0,0,0,0.954545455
6255->,0.25,0,0.25,1,0.25,0,0.25,1,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,-0.25,-0.5,-0.25,0.75,0.25,-0.75,0,0.25,-0.25,-0.5,-0.25,0.75,0,-1,0,0.25,0.423553719,0.243801653,0.020661157,0.041322314,0.049586777,0.018595041,0.188016529,0.01446281,0,0,0,0.954545455
6257->,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.125,0.125,0.25,0.25,1,0.25,0.25,0.5,0.5,0.125,0,0.25,-0.75,0,0.25,-0.125,-0.75,0,0,0,-0.375,-0.25,0.125,0,0,0.02892562,0.07231405,0.059917355,0.140495868,0.260330579,0.030991736,0.078512397,0.097107438,0.183884298,0.047520661,0,0.954545455
6262->,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0,0,0.25,0.25,0.25,0,0.25,0,0,0,-0.25,0,0,0,0,0.25,0.020661157,0.080578512,0.109504132,0.357438017,0.268595041,0,0.02892562,0.04338843,0.090909091,0,0,0.954545455
6266->,0,0.125,0.25,0.125,0,0.125,0.25,0.125,0.125,0.125,0.25,0.25,0.125,0.25,0.25,0.125,-0.125,0,0,-0.125,-0.125,0.125,0,0,-0.125,-0.125,0,0,-0.25,0,-0.125,0.125,0.173553719,0.212809917,0.183884298,0.17768595,0.223140496,0,0.02892562,0,0,0,0,0.954545455
6331->,0.125,0.125,0,0.125,0.25,0.25,0.125,0.125,0.125,0.25,0,0.125,0.25,0.25,0.125,0.25,0,-0.125,0,0,0,-0.125,-0.125,-0.125,0,0,0,-0.125,0.125,0.125,0,-0.125,0.128099174,0.154958678,0.171487603,0.198347107,0.148760331,0,0.183884298,0.01446281,0,0,0,0.954545455
