109->,-0.125,0,0,0,0.545454545
110->,0,0,0,0,0.5
111->,0,0.125,0,0,0.5
112->,0.125,-0.25,0,-0.5,0.5
113->,-0.25,-1,-0.5,-0.5,0.272727273
114->,-1,-0.25,-0.5,-0.125,0.227272727
115->,-0.25,0.75,-0.125,0.25,0.545454545
116->,0.75,-0.5,0.25,-0.5,0.5
117->,-0.5,0,-0.5,0,0.5
118->,0,0.875,0,0.875,0.5
119->,0.875,0.75,0.875,0.5,0.409090909
120->,0.75,-0.125,0.5,-0.125,0.318181818
121->,-0.125,-0.125,-0.125,-0.25,0.090909091
122->,-0.125,0.5,-0.25,0.5,0.5
123->,0.5,0.5,0.5,0.5,0.5
124->,0.5,0.25,0.5,0.75,0.5
125->,0.25,-0.25,0.75,-0.25,0.363636364
126->,-0.25,0,-0.25,0,0.409090909
127->,0,0,0,0,0.5
128->,0,0,0,0,0.5
129->,0,-0.25,0,-0.5,0.409090909
130->,-0.25,0.25,-0.5,0.5,0.409090909
131->,0.25,-0.25,0.5,0,0.409090909
132->,-0.25,0.125,0,0.125,0.409090909
133->,0.125,0.125,0.125,0,0.5
134->,0.125,0.5,0,0.5,0.454545455
135->,0.5,0,0.5,0,0.454545455
136->,0,0,0,0,0.545454545
137->,0,0,0,0,0.545454545
138->,0,-0.125,0,0,0.545454545
139->,-0.125,0,0,0,0.545454545
140->,0,-0.375,0,-0.25,0.5
141->,-0.375,0.5,-0.25,0,0.545454545
142->,0.5,0.5,0,0.5,0.5
143->,0.5,-0.25,0.5,-0.125,0.5
144->,-0.25,-0.25,-0.125,0,0.363636364
145->,-0.25,0.875,0,0.25,0.272727273
146->,0.875,0,0.25,-0.125,0.272727273
147->,0,0.125,-0.125,0.25,0.409090909
148->,0.125,1,0.25,1,0.5
149->,1,0,1,0,0.5
150->,0,-0.125,0,-0.125,0.5
151->,-0.125,0,-0.125,0,0.318181818
152->,0,0.125,0,0,0.318181818
153->,0.125,0.125,0,0.125,0.5
154->,0.125,0.375,0.125,0.375,0.5
155->,0.375,0.25,0.375,0.25,0.5
156->,0.25,0.125,0.25,0.125,0.363636364
157->,0.125,0.25,0.125,0.375,0.363636364
158->,0.25,0,0.375,0,0.363636364
159->,0,0,0,0,0.5
160->,0,0,0,0,0.5
161->,-0.125,-0.5,-0.125,0,0.454545455
162->,-0.5,-0.25,0,0.25,0.409090909
163->,-0.25,0.25,0.25,0,0.409090909
164->,0.25,0,0,-0.375,0.454545455
165->,0,0,-0.375,-0.125,0.545454545
166->,0,0,-0.125,-0.5,0.590909091
167->,0,0.125,-0.5,0.125,0.454545455
168->,0.125,0,0.125,0,0.954545455
169->,0,0,0,0,0.545454545
170->,0,0.125,0,0,0.545454545
171->,0.125,-0.125,0,0,0.545454545
172->,-0.125,0.5,0,0.25,0.545454545
173->,0.5,0.375,0.25,0.875,0.5
174->,0.375,0.5,0.875,0.5,0.5
175->,0.5,0.125,0.5,0,0.409090909
176->,0.125,0.25,0,0.25,0.363636364
177->,0.25,0,0.25,-0.75,0.272727273
178->,0,0,-0.75,0,0.272727273
179->,0,0.125,0,0,0.363636364
180->,0.125,0,0,0,0.5
181->,0,0,0,0.5,0.5
182->,0,0.25,0.5,0.25,0.363636364
183->,0.25,-0.25,0.25,0,0.363636364
184->,-0.25,-0.125,0,0,0.318181818
185->,-0.125,0.125,0,0.125,0.5
186->,0.125,0,0.125,0,0.5
187->,0,0.125,0,0.125,0.318181818
188->,0.125,0,0.125,0,0.363636364
189->,0,0.125,0,0,0.363636364
190->,0.125,0,0,-0.125,0.318181818
191->,0,0,-0.125,0,0.5
192->,0,0,0,0,0.5
193->,0.125,0,0.125,0,0.454545455
194->,0,-0.5,0,-0.25,0.409090909
195->,-0.5,-0.25,-0.25,-0.25,0.409090909
196->,-0.25,-0.875,-0.25,-0.5,0.409090909
197->,-0.875,-0.875,-0.5,-0.25,0.454545455
198->,-0.875,0,-0.25,0.5,0.590909091
199->,0,0,0.5,0,0.909090909
200->,0,0,0,0,0.5
201->,0,0,0,0,0.545454545
202->,0,0,0,-0.125,0.545454545
203->,0,0,-0.125,0,0.5
204->,0,0,0,0,0.545454545
205->,0,0,0,0.125,0.545454545
206->,0,0,0.125,-0.125,0.545454545
207->,0,-0.375,-0.125,0,0.318181818
208->,-0.375,0.25,0,0.25,0.227272727
209->,0.25,0.125,0.25,1,0.318181818
210->,0.125,0,1,-0.25,0.272727273
211->,0,-0.5,-0.25,-0.5,0.363636364
212->,-0.5,-0.125,-0.5,-0.125,0.5
213->,-0.125,0,-0.125,0,0.5
214->,0,0,0,-0.125,0.363636364
215->,0,0.5,-0.125,0.375,0.318181818
216->,0.5,-0.25,0.375,-0.125,0.318181818
217->,-0.25,-0.5,-0.125,-0.5,0.590909091
218->,-0.5,0,-0.5,0,0.727272727
219->,0,0,0,0,0.318181818
220->,0,0,0,0,0.409090909
221->,0,0,0,0,0.409090909
222->,0,-0.125,0,0.125,0.318181818
223->,-0.125,-0.125,0.125,-0.125,0.5
224->,-0.125,0,-0.125,0,0.5
225->,0,0.75,0,0.5,0.454545455
226->,0.75,0.75,0.5,0.25,0.409090909
227->,0.75,0,0.25,-0.5,0.409090909
228->,0,0,-0.5,0,0.454545455
229->,0,0,0,-0.5,0.5
230->,0,0.375,-0.5,0.375,0.454545455
231->,0.375,0,0.375,0,0.409090909
232->,0,0,0,0,0.409090909
233->,0,0,0,0,0.5
234->,0,0,0,0.125,0.5
235->,0,0.125,0.125,0,0.5
236->,0.125,-0.125,0,-0.125,0.545454545
237->,-0.125,0.125,-0.125,0,0.545454545
238->,0.125,-0.125,0,-0.125,0.590909091
239->,-0.125,0.25,-0.125,-0.25,0.227272727
240->,0.25,-0.125,-0.25,-0.125,0.181818182
241->,-0.125,0,-0.125,0,0.181818182
242->,0,0.125,0,0.25,0.409090909
243->,0.125,0.25,0.25,0.25,0.409090909
244->,0.25,-0.125,0.25,-0.125,0.454545455
245->,-0.125,0,-0.125,0,0
246->,0,0,0,0.125,0.318181818
247->,0,-0.125,0.125,0,0.227272727
248->,-0.125,0.25,0,0,0.363636364
249->,0.25,0.25,0,0,0.454545455
250->,0.25,-0.125,0,-0.125,0.590909091
251->,-0.125,0,-0.125,0,0.363636364
252->,0,-0.125,0,0,0.409090909
253->,-0.125,0,0,0,0.409090909
254->,0,0,0,-0.125,0.318181818
255->,0,0.125,-0.125,0.125,0.5
256->,0.125,0,0.125,0,0.5
257->,0,-0.25,0,0.25,0.5
258->,-0.25,0,0.25,-0.25,0.363636364
259->,0,0,-0.25,0.75,0.409090909
260->,0,0,0.75,0,0.409090909
261->,0,0,0,0,0.363636364
262->,0,0.125,0,0.125,0.454545455
263->,0.125,-0.125,0.125,0,0.5
264->,-0.125,0,0,0,0.363636364
265->,0,0,0,0,0.545454545
266->,0,0,0,0,0
267->,0,0,0,0,0.5
268->,0,0.125,0,0.125,0.545454545
269->,0.125,0,0.125,0,0.545454545
270->,0,-0.375,0,-0.25,0.454545455
271->,-0.375,0.25,-0.25,0.5,0.227272727
272->,0.25,0.125,0.5,0.125,0.227272727
273->,0.125,0,0.125,0,0
274->,0,0,0,0.125,0.409090909
275->,0,0,0.125,0,0.454545455
276->,0,-0.75,0,-0.75,0.409090909
277->,-0.75,0.5,-0.75,0,0.318181818
278->,0.5,0,0,0,0.318181818
279->,0,-0.125,0,-0.125,0
280->,-0.125,0.125,-0.125,-0.25,0.590909091
281->,0.125,-0.25,-0.25,0,0.590909091
282->,-0.25,0,0,0,0.590909091
283->,0,-0.375,0,-0.375,0.5
284->,-0.375,-0.25,-0.375,0,0.363636364
285->,-0.25,0,0,-0.125,0.318181818
286->,0,-0.125,-0.125,-0.125,0.363636364
287->,-0.125,-0.125,-0.125,0,0.318181818
288->,-0.125,0,0,0,0.5
289->,0,0.25,-0.25,0,0.363636364
290->,0.25,0,0,0,0.318181818
291->,0,0.25,0,-0.25,0.454545455
292->,0.25,0,-0.25,0.5,0.409090909
293->,0,0,0.5,0,0.090909091
294->,0,0,0,0,0.454545455
295->,0,0.125,0,0,0.5
296->,0.125,0,0,0,0.5
297->,0,0,0,0,0.772727273
298->,0,0,0,0,0
299->,0,0,0,0,0.545454545
300->,0,-0.125,0,-0.125,0.909090909
301->,-0.125,0,-0.125,-0.125,0.545454545
302->,0,0,-0.125,0,0.272727273
303->,0,0,0,0,0.227272727
304->,0,0,0,0,0.227272727
305->,0,-0.125,0,-0.125,0
306->,-0.125,0,-0.125,0.125,0.454545455
307->,0,-0.25,0.125,0.25,0.409090909
308->,-0.25,0.875,0.25,0.875,0.454545455
309->,0.875,-0.5,0.875,-0.5,0.454545455
310->,-0.5,-0.25,-0.5,-0.25,0.318181818
311->,-0.25,-0.25,-0.25,0,0.318181818
312->,-0.25,-0.875,0,-0.5,0.545454545
313->,-0.875,0.25,-0.5,0.25,0.545454545
314->,0.25,-0.25,0.25,0,0.545454545
315->,-0.25,0.25,0,0.25,0.590909091
316->,0.25,-0.5,0.25,-0.125,0.363636364
317->,-0.5,-0.125,-0.125,0.125,0.318181818
318->,-0.125,0.25,0.125,0.25,0.318181818
319->,0.25,0.125,0.25,0,0.318181818
320->,0.125,0,0,0,0.5
321->,0,0,0,0,0.272727273
322->,0,-0.25,0,0,0.272727273
323->,-0.25,0,0,-0.5,0.454545455
324->,0,0.875,-0.5,0.5,0.409090909
325->,0.875,0,0.5,0,0.409090909
326->,0,-0.125,0,-0.125,0.454545455
327->,-0.125,0,-0.125,0,0.5
328->,0,-0.125,0,-0.125,0.5
329->,-0.125,0,-0.125,0,0.5
330->,0,-0.125,0,0,0.5
331->,-0.125,0,0,0,0.545454545
332->,0,0,0,0.125,0.545454545
333->,0,0,0.125,0.125,0.5
334->,0,0,0.125,0,0.318181818
335->,0,-1,0,0,0.227272727
336->,-1,-1,0,-0.125,0.136363636
337->,-1,-0.375,-0.125,-0.375,0.272727273
338->,-0.375,0,-0.375,-0.25,0.409090909
339->,0,0.5,-0.25,0,0.454545455
340->,0.5,-0.375,0,-0.875,0.954545455
341->,-0.375,0,-0.875,0,0.454545455
342->,0,-0.25,0,0,0.363636364
343->,-0.25,-0.5,0,0,0.363636364
344->,-0.5,0,0,0,0.5
345->,0,0,0,0,0.545454545
346->,0,0.25,0,-0.25,0.545454545
347->,0.25,0.125,-0.25,0.125,0.545454545
348->,0.125,0.75,0.125,0,0.590909091
349->,0.75,0.125,0,0.125,0.318181818
350->,0.125,0,0.125,0,0.5
351->,0,0,0,0,0.5
352->,0,0,0,0,0.5
353->,0,0.25,0.25,0.25,0.272727273
354->,0.25,0.25,0.25,0.25,0.5
355->,0.25,0,0.25,0.75,0.5
356->,0,-0.375,0.75,-0.5,0.363636364
357->,-0.375,0.5,-0.5,0,0.409090909
358->,0.5,-0.375,0,-0.875,0.454545455
359->,-0.375,0,-0.875,0,0.454545455
360->,0,0.125,0,0.125,0.5
361->,0.125,0,0.125,0,0.5
362->,0,0.125,0,0,0.772727273
363->,0.125,0,0,0,0.5
364->,0,0.125,0,0,0.545454545
365->,0.125,0,0,0,0.545454545
366->,0,-0.5,0,-0.5,0.5
367->,-0.5,0.875,-0.5,0,0.227272727
368->,0.875,0.75,0,-0.875,0.318181818
369->,0.75,0,-0.875,0,0.227272727
370->,0,-0.375,0,0.125,0.409090909
371->,-0.375,-0.125,0.125,-0.125,0.409090909
372->,-0.125,-0.5,-0.125,0,0.409090909
373->,-0.5,0,0,0,0.409090909
374->,0,0,0,0,0.5
375->,0,0.75,0,0,0.5
376->,0.75,0,0,0,0.5
377->,0,0,0,0,0.545454545
378->,0,0,0,0.25,0.5
379->,0,0,0.25,0,0.5
380->,0,0.125,0,0,0.545454545
381->,0.125,-0.125,0,-0.5,0.363636364
382->,-0.125,0,-0.5,0,0.5
383->,0,0,0,0,0.5
384->,0,0,0,0,0.5
385->,0,-0.5,-0.25,-1,0.5
386->,-0.5,0,-1,0,0.5
387->,0,0.125,0,0.125,0.5
388->,0.125,0.375,0.125,0.375,0.409090909
389->,0.375,0.375,0.375,1,0.363636364
390->,0.375,0.5,1,1,0.454545455
391->,0.5,0,1,0,0.454545455
392->,0,0,0,0,0.5
393->,0,0,0,0,0.5
394->,0,0,0,0,0.5
395->,0,0,0,0,0.5
396->,0,0,0,0,0.545454545
397->,0,0,0,0,0.545454545
398->,0,0,0,0,0.409090909
399->,0,-0.125,0,-0.25,0.318181818
400->,-0.125,-0.25,-0.25,0.75,0.272727273
401->,-0.25,0,0.75,0,0.272727273
402->,0,0.375,0,0,0.409090909
403->,0.375,0,0,0,0.5
404->,0,0.5,0,0,0.409090909
405->,0.5,0.5,0,0.75,0.363636364
406->,0.5,0.25,0.75,0,0.5
407->,0.25,-0.25,0,0,0.5
408->,-0.25,0,0,0,0.5
409->,0,0.25,0,0.25,0.545454545
410->,0.25,0.25,0.25,0.25,0.545454545
411->,0.25,0.125,0.25,0,0.545454545
412->,0.125,0,0,0.125,0.5
413->,0,-0.25,0.125,-0.5,0.409090909
414->,-0.25,-0.125,-0.5,-0.125,0.5
415->,-0.125,0,-0.125,0,0.5
416->,0,0,0,0,0.5
417->,-0.25,0.25,-0.25,0.75,0.727272727
418->,0.25,0,0.75,0,0.545454545
419->,0,-0.375,0,-0.125,0.5
420->,-0.375,0.125,-0.125,0.125,0.5
421->,0.125,0,0.125,0,0.454545455
422->,0,0,0,-0.125,0.454545455
423->,0,-0.125,-0.125,0,0.409090909
424->,-0.125,0,0,0,0.5
425->,0,0,0,0,0.5
426->,0,0,0,0,0.5
427->,0,0,0,0,0.5
428->,0,0,0,0,0.5
429->,0,-1,0,-1,0.5
430->,-1,0.5,-1,0,0.363636364
431->,0.5,0,0,0,0.409090909
432->,0,0.25,0,-0.25,0.272727273
433->,0.25,0,-0.25,-0.5,0.272727273
434->,0,0,-0.5,0,0.409090909
435->,0,0.125,0,0.125,0.5
436->,0.125,0.375,0.125,0.5,0.5
437->,0.375,0.25,0.5,0,0.363636364
438->,0.25,0,0,0,0.454545455
439->,0,0.25,0,0,0.590909091
440->,0.25,0,0,0,0.545454545
441->,0,-1,0,-1,0.545454545
442->,-1,-0.25,-1,-0.25,0.545454545
443->,-0.25,-0.25,-0.25,-0.125,0.5
444->,-0.25,-0.125,-0.125,-0.375,0.5
445->,-0.125,0.25,-0.375,0.75,0.5
446->,0.25,0.125,0.75,0.125,0.5
447->,0.125,0,0.125,0,0.454545455
448->,0,0,0,0,0.5
449->,0,0.25,0.25,0.25,0.681818182
450->,0.25,0.125,0.25,0.125,0.681818182
451->,0.125,0.375,0.125,0.125,0.5
452->,0.375,0,0.125,-0.125,0.5
453->,0,0,-0.125,-0.125,0.454545455
454->,0,-0.125,-0.125,0,0.545454545
455->,-0.125,0.125,0,0,0.5
456->,0.125,0,0,0,0.5
457->,0,0,0,0,0.5
458->,0,0,0,0,0.5
459->,0,0,0,0,0.5
460->,0,0,0,0,0.590909091
461->,0,0,0,0,0.5
462->,0,0.25,0,0.5,0.409090909
463->,0.25,0,0.5,0,0.454545455
464->,0,-0.25,0,-0.5,0.272727273
465->,-0.25,0,-0.5,0.75,0.272727273
466->,0,-0.125,0.75,0,0.409090909
467->,-0.125,-0.5,0,-0.25,0.409090909
468->,-0.5,-0.125,-0.25,0.25,0.409090909
469->,-0.125,0,0.25,-0.25,0.363636364
470->,0,0,-0.25,0,0.363636364
471->,0,-0.25,0,0,0.681818182
472->,-0.25,0.875,0,1,0.545454545
473->,0.875,0,1,0,0.5
474->,0,0.125,0,0,0.454545455
475->,0.125,0.125,0,0.125,0.545454545
476->,0.125,0,0.125,0.25,0.454545455
477->,0,0,0.25,0,0.5
478->,0,0,0,0,0.5
479->,0,0,0,0,0.5
480->,0,0,0,0,0.5
481->,0.25,0,0.125,0,0.681818182
482->,0,-0.125,0,0,0.681818182
483->,-0.125,-0.125,0,0,0.681818182
484->,-0.125,0,0,0.125,0.454545455
485->,0,0,0.125,0,0.454545455
486->,0,0.125,0,0,0.5
487->,0.125,-0.125,0,-0.125,0.5
488->,-0.125,-0.125,-0.125,-0.125,0.5
489->,-0.125,0,-0.125,0,0.5
490->,0,0,0,0,0.5
491->,0,-0.125,0,-0.125,0.136363636
492->,-0.125,0,-0.125,-0.125,0.181818182
493->,0,0.75,-0.125,0.5,0.454545455
494->,0.75,0,0.5,0.25,0.454545455
495->,0,0,0.25,0,0.5
496->,0,0.25,0,0.75,0.272727273
497->,0.25,0.25,0.75,0,0.272727273
498->,0.25,0.125,0,0,0.409090909
499->,0.125,0.25,0,0,0.409090909
500->,0.25,0,0,0.125,0.363636364
501->,0,0.125,0.125,0.25,0.409090909
502->,0.125,0,0.25,0,0.409090909
503->,0,0.25,0,-0.25,0.409090909
504->,0.25,0.125,-0.25,0,0.409090909
505->,0.125,0.875,0,0.875,0.545454545
506->,0.875,0,0.875,0.125,0.545454545
507->,0,0,0.125,0,0.545454545
508->,0,0,0,0,0.545454545
509->,0,-0.25,0,-0.25,0.5
510->,-0.25,0,-0.25,0,0.363636364
511->,0,0,0,0,0.5
512->,0,-0.125,0,-0.125,0.5
513->,0,0,0.125,0,0.681818182
514->,0,0,0,0,0.681818182
515->,0,0,0,0,0.681818182
516->,0,0,0,0,0.681818182
517->,0,0.125,0,0.125,0.454545455
518->,0.125,-0.125,0.125,0,0.5
519->,-0.125,0.125,0,0.125,0.5
520->,0.125,0.125,0.125,0.125,0.5
521->,0.125,0,0.125,-0.125,0.5
522->,0,-0.125,-0.125,-0.125,0.954545455
523->,-0.125,0.125,-0.125,0.125,0.5
524->,0.125,0,0.125,0,0.5
525->,0,0.25,0,0.375,0.454545455
526->,0.25,0.125,0.375,0.125,0.5
527->,0.125,0.25,0.125,0.125,0.5
528->,0.25,0.25,0.125,0.25,0.272727273
529->,0.25,0,0.25,0,0.272727273
530->,0,0,0,-0.125,0.363636364
531->,0,0,-0.125,0,0.363636364
532->,0,0,0,0,0.363636364
533->,0,-0.125,0,0,0.409090909
534->,-0.125,0.25,0,0.25,0.545454545
535->,0.25,0.25,0.25,0.5,0.5
536->,0.25,-0.125,0.5,-0.125,0.454545455
537->,-0.125,-0.125,-0.125,-0.125,0.590909091
538->,-0.125,0,-0.125,0,0.590909091
539->,0,-0.125,0,-0.125,0.590909091
540->,-0.125,0,-0.125,0.125,0.545454545
541->,0,0.5,0.125,0.5,0.545454545
542->,0.5,-0.125,0.5,0,0.363636364
543->,-0.125,0,0,0,0.5
544->,0,0.125,0,0.125,0.5
545->,0,-0.125,0,-0.125,0.636363636
546->,-0.125,0.125,-0.125,-0.125,0.681818182
547->,0.125,0,-0.125,-0.125,0.636363636
548->,0,-0.125,-0.125,-0.125,0.681818182
549->,-0.125,0,-0.125,0,0.454545455
550->,0,0,0,0,0.5
551->,0,-0.125,0,0,0.5
552->,-0.125,0,0,-0.125,0.5
553->,0,-0.125,-0.125,0.125,0.5
554->,-0.125,0,0.125,0,0.5
555->,0,-0.125,0,-0.125,0.5
556->,-0.125,-0.125,-0.125,0,0.5
557->,-0.125,-0.125,0,0,0.5
558->,-0.125,0.125,0,0.125,0.5
559->,0.125,0,0.125,0,0.5
560->,0,0,0,0,0.5
561->,0,0,0,0,0.545454545
562->,0,-0.125,0,0,0.363636364
563->,-0.125,0.125,0,0.125,0.363636364
564->,0.125,0.125,0.125,0,0.363636364
565->,0.125,0,0,0.125,0.363636364
566->,0,0,0.125,0,0.227272727
567->,0,-0.125,0,0,0.409090909
568->,-0.125,0,0,0.125,0.409090909
569->,0,0.125,0.125,0,0.590909091
570->,0.125,0,0,0.125,0.545454545
571->,0,0.125,0.125,0,0.545454545
572->,0.125,0.125,0,0,0.545454545
573->,0.125,0,0,0,0.545454545
574->,0,0.125,0,0,0.5
575->,0.125,0,0,0,0.5
576->,0,0,0,0,0.5
577->,-0.125,0,-0.125,0,0.681818182
578->,0,0,0,0.125,0.636363636
579->,0,0,0.125,0,0.681818182
580->,0,0,0,0.125,0.681818182
581->,0,0,0.125,0,0.5
582->,0,0.125,0,0.125,0.5
583->,0.125,0.125,0.125,0,0.5
584->,0.125,0,0,0.125,0.5
585->,0,0.125,0.125,0,0.5
586->,0.125,0.125,0,0.125,0.5
587->,0.125,0.125,0.125,0.125,0.5
588->,0.125,0,0.125,0.125,0.5
589->,0,0.125,0.125,0.125,0.545454545
590->,0.125,0,0.125,0,0.5
591->,0,-0.125,0,0,0.5
592->,-0.125,0,0,-0.125,0.545454545
593->,0,0.125,-0.125,0,0.363636364
594->,0.125,-0.25,0,-0.25,0.409090909
595->,-0.25,0.125,-0.25,0.125,0.363636364
596->,0.125,0,0.125,-0.125,0.409090909
597->,0,0,-0.125,-0.125,0.363636364
598->,0,-0.125,-0.125,-0.125,0.136363636
599->,-0.125,0,-0.125,0,0.5
600->,0,0.125,0,0,0.636363636
601->,0.125,-0.125,0,0.125,0.590909091
602->,-0.125,0,0.125,-0.125,0.545454545
603->,0,-0.125,-0.125,0.125,0.545454545
604->,-0.125,0,0.125,0,0.545454545
605->,0,-0.125,0,-0.125,0.545454545
606->,-0.125,0,-0.125,0,0.363636364
607->,0,-0.125,0,-0.125,0.5
608->,-0.125,0,-0.125,0,0.5
609->,0,0,0,0,0.636363636
610->,0,0,0,0,0.636363636
611->,0,0.125,0,0,0.681818182
612->,0.125,0,0,-0.125,0.681818182
613->,0,0,-0.125,0,0.5
614->,0,0,0,0,0.5
615->,0,0,0,0,0.5
616->,0,0,0,0,0.5
617->,0,0,0,0,0.5
618->,0,0,0,0,0.5
619->,0,0,0,0,0.5
620->,0,0.125,0,0,0.5
621->,0.125,0,0,0,0.5
622->,0,0,0,0,0.5
623->,0,0.125,0,0.125,0.5
624->,0.125,0,0.125,0,0.5
625->,0,-0.125,0,0,0.363636364
626->,-0.125,0.25,0,0.25,0.363636364
627->,0.25,0,0.25,0,0.545454545
628->,0,-0.125,0,0,0.409090909
629->,-0.125,0,0,0,0.363636364
630->,0,0,0,0,0.363636364
631->,0,0,0,-0.125,0.5
632->,0,-0.25,-0.125,-0.25,0.590909091
633->,-0.25,0.125,-0.25,0,0.545454545
634->,0.125,-0.125,0,-0.375,0.590909091
635->,-0.125,0,-0.375,-0.125,0.590909091
636->,0,-0.125,-0.125,-0.125,0.545454545
637->,-0.125,0,-0.125,0,0.545454545
638->,0,-0.125,0,-0.125,0.5
639->,-0.125,0,-0.125,0,0.5
640->,0,0,0,0,0.5
641->,0,0.125,0.125,0.125,0.636363636
642->,0.125,0,0.125,-0.125,0.636363636
643->,0,0,-0.125,0.125,0.681818182
644->,0,-0.125,0.125,-0.125,0.681818182
645->,-0.125,-0.125,-0.125,0,0.454545455
646->,-0.125,-0.125,0,0,0.5
647->,-0.125,0,0,0,0.727272727
648->,0,0,0,0,0.5
649->,0,0,0,0,0.5
650->,0,-0.125,0,-0.125,0.5
651->,-0.125,0,-0.125,0,0.5
652->,0,0,0,0,0.5
653->,0,-0.125,0,0,0.5
654->,-0.125,0,0,0,0.5
655->,0,0,0,0,0.5
656->,0,-0.125,0,-0.125,0.5
657->,-0.125,0,-0.125,0,0.363636364
658->,0,0,0,0,0.409090909
659->,0,-0.125,0,-0.125,0.409090909
660->,-0.125,0,-0.125,0,0.363636364
661->,0,0,0,0,0.318181818
662->,0,-0.125,0,-0.125,0.363636364
663->,-0.125,-0.375,-0.125,-0.125,0.363636364
664->,-0.375,-0.25,-0.125,0,0.5
665->,-0.25,-0.125,0,-0.125,0.545454545
666->,-0.125,-0.25,-0.125,0,0.545454545
667->,-0.25,0,0,0,0.590909091
668->,0,-0.25,0,-0.25,0.545454545
669->,-0.25,-0.375,-0.25,-0.125,0.590909091
670->,-0.375,0,-0.125,0,0.5
